1.5450  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.1616  4.1624  0.7194
1.5550  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.1392  4.1608  0.7143
1.5650  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.1229  4.1119  0.7091
1.5750  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.1095  4.0316  0.7039
1.5850  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0973  3.9384  0.6987
1.5950  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0859  3.8509  0.6935
1.6050  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0758  3.7844  0.6884
1.6150  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0672  3.7487  0.6832
1.6250  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0604  3.7468  0.6781
1.6350  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0554  3.7751  0.6729
1.6450  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0520  3.8258  0.6678
1.6550  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0497  3.8900  0.6627
1.6650  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0482  3.9608  0.6576
1.6750  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0471  4.0352  0.6525
1.6850  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0459  4.1140  0.6474
1.6950  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0443  4.2004  0.6423
1.7050  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0422  4.2966  0.6372
1.7150  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0393  4.4021  0.6322
1.7250  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0356  4.5123  0.6272
1.7350  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0311  4.6198  0.6221
1.7450  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0260  4.7165  0.6171
1.7550  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0208  4.7961  0.6122
1.7650  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0157  4.8558  0.6072
1.7750  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0112  4.8962  0.6023
1.7850  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0074  4.9201  0.5973
1.7950  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0046  4.9317  0.5924
1.8050  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0028  4.9347  0.5875
1.8150  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0019  4.9319  0.5826
1.8250  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0019  4.9254  0.5778
1.8350  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0029  4.9164  0.5730
1.8450  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0050  4.9048  0.5681
1.8550  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0083  4.8887  0.5634
1.8650  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0131  4.8635  0.5586
1.8750  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0195  4.8217  0.5538
1.8850  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0273  4.7538  0.5491
1.8950  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0365  4.6499  0.5444
1.9050  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0467  4.5019  0.5397
1.9150  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0577  4.3062  0.5351
1.9250  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0692  4.0644  0.5304
1.9350  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0810  3.7838  0.5258
1.9450  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0937  3.4758  0.5212
1.9550  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.1079  3.1548  0.5167
1.9650  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.1249  2.8354  0.5121
1.9750  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.1463  2.5312  0.5076
1.9850  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.1731  2.2532  0.5031
1.9950  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.2062  2.0097  0.4986
2.0050  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.2454  1.8057  0.4942
2.0150  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.2895  1.6427  0.4898
2.0250  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.3364  1.5188  0.4854
2.0350  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.3834  1.4280  0.4810
2.0450  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.4278  1.3617  0.4767
2.0550  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.4674  1.3091  0.4724
2.0650  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.5007  1.2592  0.4681
2.0750  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.5272  1.2027  0.4638
2.0850  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.5479  1.1338  0.4596
2.0950  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.5646  1.0504  0.4554
2.1050  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.5799  0.9546  0.4512
